degradation,conditional_source,delta0_label,delta0,gamma,trajectory_id,ADE_noisy,ADE_cond,ADE_gamma,win_vs_cond,win_vs_noisy,confidence_min,confidence_mean,confidence_max,lambda_mean,lambda_max
gaussian_medium,archived_original,default,0.0588282532989978,1,36,0.0519719198346138,0.09551481902599335,0.06671933084726334,True,False,0.11204539984464645,0.4465910792350769,0.751366138458252,0.5534089803695679,0.887954592704773
gaussian_medium,archived_original,default,0.0588282532989978,1,37,0.054066289216279984,0.04323909431695938,0.04233775660395622,True,True,0.1194123849272728,0.4402795732021332,0.77967369556427,0.5597204566001892,0.880587637424469
gaussian_medium,archived_original,default,0.0588282532989978,1,38,0.05767141655087471,0.05968958139419556,0.04398580640554428,True,True,0.09166863560676575,0.4259869456291199,0.8625217080116272,0.5740130543708801,0.9083313941955566
gaussian_medium,archived_original,default,0.0588282532989978,1,39,0.058270812034606934,0.05241113156080246,0.04735526069998741,True,True,0.18072976171970367,0.3967263996601105,0.6317654848098755,0.6032735109329224,0.8192702531814575
gaussian_medium,archived_original,default,0.0588282532989978,1,40,0.06381482630968094,0.045084964483976364,0.04261227697134018,True,True,0.13438673317432404,0.3939911723136902,0.9052842855453491,0.606008768081665,0.8656132817268372
gaussian_medium,archived_original,default,0.0588282532989978,1,41,0.04674428701400757,0.02629229798913002,0.02969290316104889,False,True,0.22428226470947266,0.48564547300338745,0.7833390235900879,0.5143545269966125,0.7757177352905273
gaussian_medium,archived_original,default,0.0588282532989978,1,42,0.06890759617090225,0.07330960035324097,0.05722733214497566,True,True,0.1109304279088974,0.35502153635025024,0.8557283878326416,0.6449784636497498,0.8890695571899414
gaussian_medium,archived_original,default,0.0588282532989978,1,43,0.05525180697441101,0.039804212749004364,0.03179396316409111,True,True,0.1521194577217102,0.4445490837097168,0.9532029628753662,0.5554509162902832,0.8478805422782898
gaussian_medium,archived_original,default,0.0588282532989978,1,44,0.058719534426927567,0.04416251927614212,0.03822103887796402,True,True,0.09869998693466187,0.4160299301147461,0.8234589099884033,0.5839700102806091,0.9013000130653381
gaussian_medium,archived_original,default,0.0588282532989978,1,45,0.05506425350904465,0.06610915064811707,0.05009147524833679,True,True,0.19486096501350403,0.4214494228363037,0.7732439637184143,0.5785505771636963,0.8051390647888184
gaussian_medium,archived_original,default,0.0588282532989978,1,46,0.06088675186038017,0.0486079640686512,0.0402093380689621,True,True,0.17199213802814484,0.38505834341049194,0.7433251142501831,0.6149417161941528,0.8280078768730164
gaussian_medium,archived_original,default,0.0588282532989978,1,47,0.05681475251913071,0.08497313410043716,0.059706129133701324,True,False,0.08113957196474075,0.43603649735450745,0.8739215731620789,0.5639635920524597,0.9188604354858398
gaussian_medium,archived_original,default,0.0588282532989978,1,48,0.06416036933660507,0.04706517234444618,0.04386720806360245,True,True,0.13437484204769135,0.38147473335266113,0.7661807537078857,0.6185252666473389,0.8656251430511475
gaussian_medium,archived_original,default,0.0588282532989978,1,49,0.050704699009656906,0.09440552443265915,0.0644506961107254,True,False,0.17602670192718506,0.4530209004878998,0.8078169226646423,0.5469790697097778,0.8239732980728149
gaussian_medium,archived_original,default,0.0588282532989978,1,50,0.06765604764223099,0.05815678834915161,0.053618889302015305,True,True,0.0542159378528595,0.40792202949523926,0.7644567489624023,0.5920779705047607,0.9457840919494629
gaussian_medium,archived_original,default,0.0588282532989978,1,51,0.05603696033358574,0.0479392446577549,0.044635284692049026,True,True,0.14253167808055878,0.4288204610347748,0.9433337450027466,0.5711795091629028,0.85746830701828
gaussian_medium,archived_original,default,0.0588282532989978,1,52,0.04654904827475548,0.031866952776908875,0.027669936418533325,True,True,0.19966274499893188,0.4931253492832184,0.7817352414131165,0.506874680519104,0.8003372550010681
gaussian_medium,archived_original,default,0.0588282532989978,1,53,0.05436959117650986,0.030973512679338455,0.03137999027967453,False,True,0.08298572897911072,0.45187950134277344,0.9270321130752563,0.5481204986572266,0.9170142412185669
gaussian_medium,archived_original,default,0.0588282532989978,1,54,0.05588964745402336,0.06339994817972183,0.04233185574412346,True,True,0.168913796544075,0.4322996735572815,0.8308207392692566,0.5677002668380737,0.8310862183570862
gaussian_medium,archived_original,default,0.0588282532989978,1,55,0.0649377852678299,0.07925403863191605,0.06167931482195854,True,True,0.1450827270746231,0.3774418830871582,0.8855523467063904,0.6225581169128418,0.8549172878265381
gaussian_medium,archived_original,default,0.0588282532989978,1,56,0.0474541038274765,0.07841737568378448,0.04286380857229233,True,True,0.11255953460931778,0.48460373282432556,0.7363216280937195,0.515396237373352,0.8874404430389404
