degradation,conditional_source,delta0_label,delta0,gamma,ADE_noisy,ADE_cond,ADE_gamma,RMSE_gamma,ADE_gamma_high,ADE_noisy_high,ADE_cond_high,ADE_gamma_mid,ADE_gamma_low,ADE_noisy_low,ADE_cond_low,C2_high_no_harm_pass,C3_low_preservation_pass,conditional_useful_low,win_rate_vs_cond,win_rate_vs_noisy,residual_usage_ratio,noisy_reversion_gap,N_high_frames,N_mid_frames,N_low_frames
jump_medium,matched_protocol_recomputed,fixed_0.02,0.02,3,0.2633684277534485,0.24652285873889923,0.23994475603103638,0.28755056858062744,0.0,0.0,0.026686185970902443,,0.3184402883052826,0.3495267927646637,0.3184402287006378,True,True,True,0.885,0.85,0.885887622833252,-0.02342367172241211,986,0,3014
jump_medium,matched_protocol_recomputed,fixed_0.02,0.02,4,0.2633684277534485,0.24652285873889923,0.23994475603103638,0.28755056858062744,0.0,0.0,0.026686185970902443,,0.3184402883052826,0.3495267927646637,0.3184402287006378,True,True,True,0.88,0.85,0.8858855962753296,-0.02342367172241211,986,0,3014
jump_medium,matched_protocol_recomputed,fixed_0.05,0.05,1,0.2633684277534485,0.24652285873889923,0.23997558653354645,0.28755971789360046,0.0,0.0,0.026686185970902443,,0.3184812366962433,0.3495267927646637,0.3184402287006378,True,True,True,0.785,0.85,0.8835287094116211,-0.02339284121990204,986,0,3014
jump_medium,matched_protocol_recomputed,fixed_0.05,0.05,2,0.2633684277534485,0.24652285873889923,0.24000698328018188,0.28756922483444214,0.0,0.0,0.026686185970902443,,0.3185228705406189,0.3495267927646637,0.3184402287006378,True,True,True,0.785,0.85,0.8811831474304199,-0.0233614444732666,986,0,3014
jump_medium,matched_protocol_recomputed,fixed_0.05,0.05,3,0.2633684277534485,0.24652285873889923,0.24003879725933075,0.28757911920547485,0.0,0.0,0.026686185970902443,,0.31856510043144226,0.3495267927646637,0.3184402287006378,True,True,True,0.785,0.85,0.8788565397262573,-0.023329630494117737,986,0,3014
jump_medium,matched_protocol_recomputed,fixed_0.05,0.05,4,0.2633684277534485,0.24652285873889923,0.24007107317447662,0.28758934140205383,0.0,0.0,0.026686185970902443,,0.3186079263687134,0.3495267927646637,0.3184402287006378,True,True,True,0.78,0.85,0.8765485882759094,-0.023297354578971863,986,0,3014
jump_medium,matched_protocol_recomputed,fixed_0.10,0.1,1,0.2633684277534485,0.24652285873889923,0.24055469036102295,0.28788384795188904,0.0,0.0,0.026686185970902443,,0.3192497491836548,0.3495267927646637,0.3184402287006378,True,True,True,0.745,0.85,0.8502350449562073,-0.022813737392425537,986,0,3014
jump_medium,matched_protocol_recomputed,fixed_0.10,0.1,2,0.2633684277534485,0.24652285873889923,0.24117600917816162,0.2882446050643921,0.0,0.0,0.026686185970902443,,0.3200743496417999,0.3495267927646637,0.3184402287006378,True,True,True,0.715,0.855,0.8169413805007935,-0.022192418575286865,986,0,3014
jump_medium,matched_protocol_recomputed,fixed_0.10,0.1,3,0.2633684277534485,0.24652285873889923,0.24179096519947052,0.2886236608028412,0.0,0.0,0.026686185970902443,,0.3208904564380646,0.3495267927646637,0.3184402287006378,True,True,True,0.695,0.86,0.7858123779296875,-0.021577462553977966,986,0,3014
jump_medium,matched_protocol_recomputed,fixed_0.10,0.1,4,0.2633684277534485,0.24652285873889923,0.24238933622837067,0.28901389241218567,0.0,0.0,0.026686185970902443,,0.3216845989227295,0.3495267927646637,0.3184402287006378,True,True,True,0.66,0.86,0.756666898727417,-0.02097909152507782,986,0,3014
jump_medium,matched_protocol_recomputed,fixed_0.20,0.2,1,0.2633684277534485,0.24652285873889923,0.24332000315189362,0.2900175452232361,0.0,0.0,0.026686185970902443,0.20904198288917542,0.33817195892333984,0.3662535548210144,0.33374983072280884,True,True,True,0.63,0.86,0.7221333980560303,-0.02004842460155487,986,356,2658
jump_medium,matched_protocol_recomputed,fixed_0.20,0.2,2,0.2633684277534485,0.24652285873889923,0.24630028009414673,0.2925109267234802,0.0,0.0,0.026686185970902443,0.21361957490444183,0.3420438766479492,0.3662535548210144,0.33374983072280884,True,True,True,0.545,0.86,0.5940317511558533,-0.017068147659301758,986,356,2658
jump_medium,matched_protocol_recomputed,fixed_0.20,0.2,3,0.2633684277534485,0.24652285873889923,0.24881184101104736,0.2948242127895355,0.0,0.0,0.026686185970902443,0.21700400114059448,0.3453701436519623,0.3662535548210144,0.33374983072280884,True,True,True,0.5,0.87,0.49279335141181946,-0.014556586742401123,986,356,2658
jump_medium,matched_protocol_recomputed,fixed_0.20,0.2,4,0.2633684277534485,0.24652285873889923,0.2509087920188904,0.29689157009124756,0.0,0.0,0.026686185970902443,0.21939635276794434,0.34820541739463806,0.3662535548210144,0.33374983072280884,True,True,True,0.43,0.87,0.41198766231536865,-0.012459635734558105,986,356,2658
combined_medium,matched_protocol_recomputed,default,0.1881377846002578,1,0.1990637630224228,0.197429358959198,0.19420389831066132,0.21709947288036346,0.046619512140750885,0.044971123337745667,0.07498284429311752,0.1478058397769928,0.29573166370391846,0.3056912124156952,0.29411813616752625,True,True,True,0.585,0.635,0.6060013175010681,-0.004859864711761475,290,2257,1453
combined_medium,matched_protocol_recomputed,default,0.1881377846002578,2,0.1990637630224228,0.197429358959198,0.19480453431606293,0.2173229604959488,0.04508436098694801,0.044971123337745667,0.07498284429311752,0.1480863243341446,0.29725584387779236,0.3056912124156952,0.29411813616752625,True,True,True,0.565,0.7,0.4033062756061554,-0.004259228706359863,290,2257,1453
combined_medium,matched_protocol_recomputed,default,0.1881377846002578,3,0.1990637630224228,0.197429358959198,0.19563286006450653,0.2179589718580246,0.04497957229614258,0.044971123337745667,0.07498284429311752,0.1487036794424057,0.29859814047813416,0.3056912124156952,0.29411813616752625,True,True,True,0.54,0.73,0.28428831696510315,-0.0034309029579162598,290,2257,1453
combined_medium,matched_protocol_recomputed,default,0.1881377846002578,4,0.1990637630224228,0.197429358959198,0.19632931053638458,0.21859630942344666,0.04497116431593895,0.044971123337745667,0.07498284429311752,0.14920304715633392,0.2997414171695709,0.3056912124156952,0.29411813616752625,True,True,True,0.515,0.74,0.2085205763578415,-0.002734452486038208,290,2257,1453
combined_medium,matched_protocol_recomputed,fixed_0.02,0.02,1,0.1990637630224228,0.197429358959198,0.19685760140419006,0.21938584744930267,0.008928032591938972,0.005350331775844097,0.040128450840711594,0.039194900542497635,0.19832761585712433,0.20072343945503235,0.19869789481163025,False,True,True,0.935,0.535,0.9866834282875061,-0.002206161618232727,5,31,3964
combined_medium,matched_protocol_recomputed,fixed_0.02,0.02,2,0.1990637630224228,0.197429358959198,0.19646236300468445,0.21924075484275818,0.0048063648864626884,0.005350331775844097,0.040128450840711594,0.028412029147148132,0.19801834225654602,0.20072343945503235,0.19869789481163025,True,True,True,0.935,0.545,0.9765109419822693,-0.0026014000177383423,5,31,3964
combined_medium,matched_protocol_recomputed,fixed_0.02,0.02,3,0.1990637630224228,0.197429358959198,0.19616509974002838,0.21913009881973267,0.0050936974585056305,0.005350331775844097,0.040128450840711594,0.02307101897895336,0.19775979220867157,0.20072343945503235,0.19869789481163025,True,True,True,0.925,0.545,0.9681410193443298,-0.002898663282394409,5,31,3964
combined_medium,matched_protocol_recomputed,fixed_0.02,0.02,4,0.1990637630224228,0.197429358959198,0.19593673944473267,0.21904045343399048,0.0052788169123232365,0.005350331775844097,0.040128450840711594,0.02056441642343998,0.19754868745803833,0.20072343945503235,0.19869789481163025,True,True,True,0.915,0.55,0.9609746932983398,-0.0031270235776901245,5,31,3964
combined_medium,matched_protocol_recomputed,fixed_0.05,0.05,1,0.1990637630224228,0.197429358959198,0.19539649784564972,0.21857622265815735,0.015483461320400238,0.010742317885160446,0.04982557147741318,0.05461736023426056,0.204360231757164,0.20895619690418243,0.20521079003810883,False,True,True,0.84,0.56,0.9254332184791565,-0.0036672651767730713,17,218,3765
combined_medium,matched_protocol_recomputed,fixed_0.05,0.05,2,0.1990637630224228,0.197429358959198,0.19445820152759552,0.2180149406194687,0.011649074964225292,0.010742317885160446,0.04982557147741318,0.047271955758333206,0.20380598306655884,0.20895619690418243,0.20521079003810883,True,True,True,0.815,0.585,0.8716632127761841,-0.0046055614948272705,17,218,3765
combined_medium,matched_protocol_recomputed,fixed_0.05,0.05,3,0.1990637630224228,0.197429358959198,0.19397136569023132,0.21764697134494781,0.010986625216901302,0.010742317885160446,0.04982557147741318,0.044640976935625076,0.20344410836696625,0.20895619690418243,0.20521079003810883,True,True,True,0.795,0.61,0.8295166492462158,-0.005092397332191467,17,218,3765
combined_medium,matched_protocol_recomputed,fixed_0.05,0.05,4,0.1990637630224228,0.197429358959198,0.19368526339530945,0.2173839807510376,0.010810255073010921,0.010742317885160446,0.04982557147741318,0.04365288466215134,0.2031981348991394,0.20895619690418243,0.20521079003810883,True,True,True,0.79,0.61,0.7948556542396545,-0.005378499627113342,17,218,3765
combined_medium,matched_protocol_recomputed,fixed_0.10,0.1,1,0.1990637630224228,0.197429358959198,0.1942468136548996,0.21753504872322083,0.02790859341621399,0.024474360048770905,0.0655774399638176,0.08962671458721161,0.22812941670417786,0.23557259142398834,0.22837181389331818,False,True,True,0.66,0.6,0.7933882474899292,-0.004816949367523193,82,860,3058
combined_medium,matched_protocol_recomputed,fixed_0.10,0.1,2,0.1990637630224228,0.197429358959198,0.19368594884872437,0.21688920259475708,0.024790117517113686,0.024474360048770905,0.0655774399638176,0.0869644358754158,0.2282281368970871,0.23557259142398834,0.22837181389331818,True,True,True,0.63,0.63,0.6613433361053467,-0.005377814173698425,82,860,3058
combined_medium,matched_protocol_recomputed,fixed_0.10,0.1,3,0.1990637630224228,0.197429358959198,0.19372059404850006,0.21670228242874146,0.024507446214556694,0.024474360048770905,0.0655774399638176,0.08620298653841019,0.22849515080451965,0.23557259142398834,0.22837181389331818,True,True,True,0.62,0.66,0.5677011013031006,-0.0053431689739227295,82,860,3058
combined_medium,matched_protocol_recomputed,fixed_0.10,0.1,4,0.1990637630224228,0.197429358959198,0.193929061293602,0.21671031415462494,0.024475688114762306,0.024474360048770905,0.0655774399638176,0.08596191555261612,0.22883646190166473,0.23557259142398834,0.22837181389331818,True,True,True,0.61,0.69,0.4970947504043579,-0.005134701728820801,82,860,3058
combined_medium,matched_protocol_recomputed,fixed_0.20,0.2,1,0.1990637630224228,0.197429358959198,0.19426044821739197,0.21711216866970062,0.04917187988758087,0.047489430755376816,0.0765402540564537,0.1555735170841217,0.30626311898231506,0.3170108497142792,0.30426913499832153,True,True,True,0.585,0.635,0.586333692073822,-0.004803314805030823,323,2422,1255
combined_medium,matched_protocol_recomputed,fixed_0.20,0.2,2,0.1990637630224228,0.197429358959198,0.19498123228549957,0.21745926141738892,0.04765388369560242,0.047489430755376816,0.0765402540564537,0.15602877736091614,0.3080725073814392,0.3170108497142792,0.30426913499832153,True,True,True,0.56,0.7,0.3792790472507477,-0.004082530736923218,323,2422,1255
combined_medium,matched_protocol_recomputed,fixed_0.20,0.2,3,0.1990637630224228,0.197429358959198,0.1958620399236679,0.21817557513713837,0.04751661419868469,0.047489430755376816,0.0765402540564537,0.15669894218444824,0.3096219003200531,0.3170108497142792,0.30426913499832153,True,True,True,0.53,0.735,0.2606366276741028,-0.003201723098754883,323,2422,1255
combined_medium,matched_protocol_recomputed,fixed_0.20,0.2,4,0.1990637630224228,0.197429358959198,0.1965724527835846,0.21885420382022858,0.04749542102217674,0.047489430755376816,0.0765402540564537,0.1572062224149704,0.3109125792980194,0.3170108497142792,0.30426913499832153,True,True,True,0.5,0.75,0.1867736577987671,-0.002491310238838196,323,2422,1255
