condition,zeta,seed,trajectory_id,t,finite,first_nonfinite_stage,L_norm,weighted_residual_norm,unweighted_residual_norm,sigma_obs_min,sigma_obs_mean,sigma_obs_max,loss_isfinite,grad_norm,grad_max_abs,grad_isfinite,x_base_norm_after_ddpm,x_base_max_abs_after_ddpm,x_base_isfinite_after_ddpm,update_norm,update_max_abs,update_to_x_ratio,x_after_norm,x_after_max_abs,x_after_isfinite,anchor_y0_x,anchor_y0_y,anchor_error,anchor_anomaly_threshold,anchor_obvious_anomaly
drift_medium,0.3,42,0,89,True,none,2.507849931716919,2.507849931716919,0.1621539294719696,0.05000000074505806,0.06254220008850098,0.06863808631896973,True,1.4997771978378296,0.5721440315246582,True,5.559826850891113,2.0943603515625,True,0.44993317127227783,0.1716432124376297,0.08092575242699922,5.597735404968262,2.1284196376800537,True,1.4332839250564575,2.717742919921875,2.596112012863159,3.9993181228637695,False
drift_medium,0.3,42,0,88,True,none,2.749941825866699,2.749941825866699,0.17242418229579926,0.05000000074505806,0.06254220008850098,0.06863808631896973,True,1.8334635496139526,1.273177146911621,True,5.426795959472656,2.1437630653381348,True,0.5500391125679016,0.3819531500339508,0.10135614397067727,5.37492036819458,2.2121381759643555,True,1.4332839250564575,2.717742919921875,2.596112012863159,3.9993181228637695,False
drift_medium,0.3,42,0,87,True,none,2.412776470184326,2.412776470184326,0.1548519879579544,0.05000000074505806,0.06254220008850098,0.06863808631896973,True,0.7414764761924744,0.3799631595611572,True,5.297784805297852,1.9889702796936035,True,0.22244296967983246,0.1139889508485794,0.04198792096223778,5.232677936553955,1.968698263168335,True,1.4332839250564575,2.717742919921875,2.596112012863159,3.9993181228637695,False
drift_medium,0.3,42,0,86,True,none,2.4418282508850098,2.4418282508850098,0.15546616911888123,0.05000000074505806,0.06254220008850098,0.06863808631896973,True,0.9700578451156616,0.4444153308868408,True,4.924949645996094,1.7925927639007568,True,0.2910173833370209,0.13332460820674896,0.0590904281779925,4.962436199188232,1.8534469604492188,True,1.4332839250564575,2.717742919921875,2.596112012863159,3.9993181228637695,False
drift_medium,0.3,42,0,85,True,none,2.5604724884033203,2.5604724884033203,0.16346797347068787,0.05000000074505806,0.06254220008850098,0.06863808631896973,True,1.4799883365631104,0.6124277114868164,True,5.085753917694092,1.8105473518371582,True,0.44399651885032654,0.18372832238674164,0.08730200596326722,5.159267425537109,1.9031076431274414,True,1.4332839250564575,2.717742919921875,2.596112012863159,3.9993181228637695,False
drift_medium,0.3,42,0,84,True,none,2.724595069885254,2.724595069885254,0.1737847924232483,0.05000000074505806,0.06254220008850098,0.06863808631896973,True,1.2582515478134155,0.37752246856689453,True,4.975640296936035,1.90763258934021,True,0.37747547030448914,0.11325674504041672,0.07586470238551209,5.103379726409912,2.0208892822265625,True,1.4332839250564575,2.717742919921875,2.596112012863159,3.9993181228637695,False
drift_medium,0.3,42,0,83,True,none,2.6172542572021484,2.6172542572021484,0.16642433404922485,0.05000000074505806,0.06254220008850098,0.06863808631896973,True,1.5920143127441406,0.9494724273681641,True,5.139334678649902,2.0148181915283203,True,0.47760429978370667,0.28484174609184265,0.09293115347550782,5.188152313232422,1.9637980461120605,True,1.4332839250564575,2.717742919921875,2.596112012863159,3.9993181228637695,False
drift_medium,0.3,42,0,82,True,none,2.1895713806152344,2.1895713806152344,0.14131581783294678,0.05000000074505806,0.06254220008850098,0.06863808631896973,True,1.0240556001663208,0.6023229360580444,True,5.419402122497559,2.1344056129455566,True,0.30721673369407654,0.18069688975811005,0.056688307446068883,5.337517738342285,2.1191842555999756,True,1.4332839250564575,2.717742919921875,2.596112012863159,3.9993181228637695,False
drift_medium,0.3,42,0,81,True,none,2.0856566429138184,2.0856566429138184,0.13437128067016602,0.05000000074505806,0.06254220008850098,0.06863808631896973,True,0.5750120878219604,0.2791796326637268,True,5.377007961273193,2.1653146743774414,True,0.17250363528728485,0.08375389128923416,0.03208171468773621,5.3552045822143555,2.1271920204162598,True,1.4332839250564575,2.717742919921875,2.596112012863159,3.9993181228637695,False
drift_medium,0.3,42,0,80,True,none,2.1572868824005127,2.1572868824005127,0.1368127316236496,0.05000000074505806,0.06254220008850098,0.06863808631896973,True,0.6700810194015503,0.3505094051361084,True,5.418696880340576,2.1759867668151855,True,0.20102432370185852,0.10515282303094864,0.037098278080686185,5.459563255310059,2.170760154724121,True,1.4332839250564575,2.717742919921875,2.596112012863159,3.9993181228637695,False
drift_medium,0.3,42,0,79,True,none,2.0705463886260986,2.0705463886260986,0.13377854228019714,0.05000000074505806,0.06254220008850098,0.06863808631896973,True,0.6330336332321167,0.27510374784469604,True,5.380370616912842,2.1361842155456543,True,0.18991011381149292,0.08253112435340881,0.03529684613444428,5.382605075836182,2.123108386993408,True,1.4332839250564575,2.717742919921875,2.596112012863159,3.9993181228637695,False
drift_medium,0.3,42,0,78,True,none,1.8879226446151733,1.8879226446151733,0.12093745172023773,0.05000000074505806,0.06254220008850098,0.06863808631896973,True,1.1613893508911133,0.47077035903930664,True,5.173872947692871,2.029791831970215,True,0.348416805267334,0.14123111963272095,0.0673415850736405,5.259603023529053,2.040688991546631,True,1.4332839250564575,2.717742919921875,2.596112012863159,3.9993181228637695,False
drift_medium,0.3,42,0,77,True,none,1.8598341941833496,1.8598341941833496,0.11997460573911667,0.05000000074505806,0.06254220008850098,0.06863808631896973,True,0.455265074968338,0.15810585021972656,True,5.257254123687744,2.1943535804748535,True,0.13657952845096588,0.04743175581097603,0.025979251761019128,5.246103763580322,2.1985268592834473,True,1.4332839250564575,2.717742919921875,2.596112012863159,3.9993181228637695,False
drift_medium,0.3,42,0,76,True,none,2.4541373252868652,2.4541373252868652,0.15711557865142822,0.05000000074505806,0.06254220008850098,0.06863808631896973,True,2.8781368732452393,1.7725505828857422,True,5.259015083312988,2.0574162006378174,True,0.8634411692619324,0.5317652225494385,0.16418305625353552,5.536726951599121,2.1062309741973877,True,1.4332839250564575,2.717742919921875,2.596112012863159,3.9993181228637695,False
drift_medium,0.3,42,0,75,True,none,2.8477489948272705,2.8477489948272705,0.1853780299425125,0.05000000074505806,0.06254220008850098,0.06863808631896973,True,2.632157564163208,1.058401107788086,True,5.472559928894043,2.0851500034332275,True,0.7896472811698914,0.3175203502178192,0.14429212131612562,5.2697272300720215,2.11895751953125,True,1.4332839250564575,2.717742919921875,2.596112012863159,3.9993181228637695,False
drift_medium,0.3,42,0,74,True,none,2.0018279552459717,2.0018279552459717,0.12823745608329773,0.05000000074505806,0.06254220008850098,0.06863808631896973,True,1.073370337486267,0.5668063163757324,True,5.206050872802734,2.2087900638580322,True,0.32201114296913147,0.17004190385341644,0.061853245547658545,5.28334379196167,2.171694755554199,True,1.4332839250564575,2.717742919921875,2.596112012863159,3.9993181228637695,False
drift_medium,0.3,42,0,73,True,none,1.8270975351333618,1.8270975351333618,0.1190558448433876,0.05000000074505806,0.06254220008850098,0.06863808631896973,True,1.354842185974121,0.6076807975769043,True,5.074465274810791,2.2004318237304688,True,0.4064526855945587,0.182304248213768,0.08009763858510861,5.0485711097717285,2.1738414764404297,True,1.4332839250564575,2.717742919921875,2.596112012863159,3.9993181228637695,False
drift_medium,0.3,42,0,72,True,none,1.7757529020309448,1.7757529020309448,0.11516813188791275,0.05000000074505806,0.06254220008850098,0.06863808631896973,True,0.8086697459220886,0.2837662696838379,True,4.9124321937561035,2.1922197341918945,True,0.2426009178161621,0.08512988686561584,0.049385092403813356,4.82051420211792,2.148524522781372,True,1.4332839250564575,2.717742919921875,2.596112012863159,3.9993181228637695,False
drift_medium,0.3,42,0,71,True,none,2.4587390422821045,2.4587390422821045,0.16093112528324127,0.05000000074505806,0.06254220008850098,0.06863808631896973,True,2.686959981918335,1.4947919845581055,True,4.952940940856934,2.252361536026001,True,0.8060879707336426,0.4484376013278961,0.16274936050297714,5.3274736404418945,2.3530471324920654,True,1.4332839250564575,2.717742919921875,2.596112012863159,3.9993181228637695,False
