condition,zeta,t,likelihood_before_step,likelihood_after_step,likelihood_increased,ADE_before_step,ADE_after_step,ADE_increased,grad_norm_mean,grad_norm_max,update_to_x_ratio_mean,update_to_x_ratio_max,finite
bias_medium,3e-05,1,3.13704776763916,3.136727809906006,False,0.18763583898544312,0.1879977136850357,True,23.8996524810791,32.91766357421875,0.00015468537458218634,0.0008257671142928302,True
bias_medium,3e-05,0,3.177079200744629,3.146898031234741,False,0.1879977136850357,0.18804320693016052,True,24.44163703918457,33.24635696411133,0.00015881961735431105,0.0008325572125613689,True
bias_medium,0.0001,5,2.2524027824401855,2.5221381187438965,True,0.18391107022762299,0.186473086476326,True,22.19782257080078,31.494749069213867,0.0004770194354932755,0.0023586724419146776,True
bias_medium,0.0001,4,2.5507924556732178,2.732743501663208,True,0.186473086476326,0.18700778484344482,True,22.391874313354492,31.931499481201172,0.0004827578959520906,0.002558717504143715,True
bias_medium,0.0001,3,2.765425205230713,2.8504233360290527,True,0.18700778484344482,0.18682001531124115,False,22.853940963745117,32.598819732666016,0.0004967746790498495,0.002710137516260147,True
bias_medium,0.0001,2,2.887267827987671,2.96569561958313,True,0.18682001531124115,0.18732783198356628,True,23.165748596191406,32.38614273071289,0.0005006609135307372,0.00275428663007915,True
bias_medium,0.0001,1,3.0152101516723633,2.98205828666687,False,0.18732783198356628,0.18760168552398682,True,23.614675521850586,32.88404083251953,0.0005099022528156638,0.0027240500785410404,True
bias_medium,0.0001,0,3.0205953121185303,2.9497287273406982,False,0.18760168552398682,0.18754222989082336,False,24.035261154174805,33.020694732666016,0.0005209430237300694,0.0027530610095709562,True
bias_medium,0.0003,5,2.2524027824401855,2.438596725463867,True,0.18391107022762299,0.18628747761249542,True,22.19782257080078,31.494749069213867,0.001431058393791318,0.007076018489897251,True
bias_medium,0.0003,4,2.466383218765259,2.573139190673828,True,0.18628747761249542,0.18664129078388214,True,22.156299591064453,31.82528305053711,0.0014334392035380006,0.00767850037664175,True
bias_medium,0.0003,3,2.6035823822021484,2.6107754707336426,True,0.18664129078388214,0.18624918162822723,False,22.443246841430664,32.507144927978516,0.0014628275530412793,0.008407415822148323,True
bias_medium,0.0003,2,2.6449360847473145,2.6467456817626953,True,0.18624918162822723,0.18656979501247406,True,22.476865768432617,32.24913024902344,0.0014559542760252953,0.008228307589888573,True
bias_medium,0.0003,1,2.692845344543457,2.5796101093292236,False,0.18656979501247406,0.1866602599620819,True,22.74701690673828,32.737220764160156,0.001476550125516951,0.008119403384625912,True
bias_medium,0.0003,0,2.6139121055603027,2.44316029548645,False,0.1866602599620819,0.18640291690826416,False,22.743955612182617,32.79989242553711,0.001481440500356257,0.008191799744963646,True
bias_medium,0.001,5,2.2524027824401855,2.170966386795044,False,0.18391107022762299,0.18573813140392303,True,22.19782257080078,31.494749069213867,0.004770195111632347,0.023586727678775787,True
bias_medium,0.001,4,2.196324110031128,2.1011459827423096,False,0.18573813140392303,0.18569636344909668,False,21.247621536254883,31.29747772216797,0.004591602366417646,0.025050779804587364,True
