degradation,trajectory_id,delta0_auto,ADE_noisy,ADE_cond,ADE_e1,RMSE_noisy,RMSE_cond,RMSE_e1,smooth_noisy,smooth_cond,smooth_e1,e1_wins_vs_conditional,e1_wins_vs_noisy,confidence_min,confidence_mean,confidence_max,delta_min,delta_mean,delta_max
burst_medium,64,0.014054441824555397,0.06970775127410889,0.07329973578453064,0.05844825506210327,0.1498735249042511,0.1132095605134964,0.10908680409193039,0.4479132890701294,0.3136320114135742,0.3151705265045166,True,True,1.2177104044888958e-14,0.43144258856773376,0.8591646552085876,0.002133389702066779,0.06970775127410889,0.4502933621406555
burst_medium,65,0.014054441824555397,0.07169471681118011,0.06907911598682404,0.05762162804603577,0.18770653009414673,0.14058849215507507,0.13806027173995972,0.5798920392990112,0.39159002900123596,0.40138301253318787,True,True,5.5951473329662155e-25,0.34952762722969055,0.8407800197601318,0.0024373943451792,0.07169471681118011,0.7848383784294128
burst_medium,66,0.014054441824555397,0.04877606779336929,0.04710846766829491,0.03752041235566139,0.09890218079090118,0.07106422632932663,0.06664562225341797,0.30686667561531067,0.20299647748470306,0.20442020893096924,True,True,1.5547856405118132e-11,0.30312132835388184,0.8296737670898438,0.002624283544719219,0.04877606779336929,0.3497742712497711
burst_medium,67,0.014054441824555397,0.06924092769622803,0.15358558297157288,0.11118829250335693,0.16420966386795044,0.20468537509441376,0.17821742594242096,0.4755411446094513,0.30232396721839905,0.2990614175796509,True,False,1.0551049312162153e-19,0.4352610111236572,0.8481823205947876,0.0023141992278397083,0.06924092769622803,0.6141155362129211
burst_medium,68,0.014054441824555397,0.042244765907526016,0.04013088345527649,0.035178810358047485,0.08245942741632462,0.06076381728053093,0.05800795555114746,0.27131029963493347,0.21821065247058868,0.21338732540607452,True,True,7.317462746847525e-10,0.3417852222919464,0.6906189322471619,0.005202492233365774,0.042244765907526016,0.2956434488296509
burst_medium,69,0.014054441824555397,0.08163657039403915,0.12060252577066422,0.09208664298057556,0.17775030434131622,0.15403121709823608,0.14096026122570038,0.5047555565834045,0.40060001611709595,0.41102591156959534,True,False,5.225921348932656e-19,0.35667723417282104,0.6817982792854309,0.005383152049034834,0.08163657039403915,0.5916285514831543
burst_medium,70,0.014054441824555397,0.06556742638349533,0.09851287305355072,0.07711245119571686,0.15224315226078033,0.137559175491333,0.12883391976356506,0.5276800990104675,0.4269205331802368,0.43670323491096497,True,False,3.52695709763167e-18,0.3552473187446594,0.6376021504402161,0.006325071677565575,0.06556742638349533,0.5647931694984436
burst_medium,71,0.014054441824555397,0.04230206087231636,0.06619332730770111,0.04923243448138237,0.08939503133296967,0.09290898591279984,0.08343759179115295,0.5975387096405029,0.5491716265678406,0.5444880723953247,True,False,1.885130593293205e-11,0.37192434072494507,0.8414754271507263,0.00242577469907701,0.04230206087231636,0.3470665514469147
burst_medium,72,0.014054441824555397,0.04700745642185211,0.0577750988304615,0.04426036775112152,0.1048184335231781,0.09188462048768997,0.08432091772556305,0.36259061098098755,0.24633173644542694,0.24877265095710754,True,True,6.030516364052829e-12,0.41859525442123413,0.8110309839248657,0.0029436887707561255,0.04700745642185211,0.3630850911140442
burst_medium,73,0.014054441824555397,0.057181842625141144,0.06610355526208878,0.0547340102493763,0.1200874000787735,0.10929349809885025,0.10626739263534546,0.2860267758369446,0.21490424871444702,0.2178698033094406,True,True,3.116946371145568e-12,0.4030320644378662,0.7363457083702087,0.004301439970731735,0.057181842625141144,0.3723607361316681
burst_medium,74,0.014054441824555397,0.05477675795555115,0.08527716249227524,0.06358566135168076,0.12233492732048035,0.1195453479886055,0.10973955690860748,0.48489442467689514,0.4454996883869171,0.4477468430995941,True,False,2.611791262863844e-13,0.4293909966945648,0.8533859848976135,0.0022282383870333433,0.05477675795555115,0.40720734000205994
burst_medium,75,0.014054441824555397,0.0610232874751091,0.056547366082668304,0.047420017421245575,0.13790211081504822,0.10051921010017395,0.0986081212759018,0.33599236607551575,0.21572929620742798,0.2229040563106537,True,True,1.356258037836153e-15,0.3883717954158783,0.7564100027084351,0.003923602867871523,0.0610232874751091,0.4811404347419739
burst_medium,76,0.014054441824555397,0.10453037917613983,0.09401580691337585,0.08419903367757797,0.2600284814834595,0.19531148672103882,0.1933954805135727,0.5883708596229553,0.4306388795375824,0.43040013313293457,True,True,1.5633937583242576e-27,0.3477817177772522,0.7028999924659729,0.004954761825501919,0.10453037917613983,0.8674814701080322
burst_medium,77,0.014054441824555397,0.06645121425390244,0.07295013964176178,0.0642080083489418,0.148341104388237,0.1371019035577774,0.13570646941661835,0.264976441860199,0.1922871470451355,0.19427521526813507,True,True,2.380250097493392e-17,0.3491375148296356,0.8226495385169983,0.0027437780518084764,0.06645121425390244,0.5379582047462463
