geometry_profile,source_family,experiment_id,degradation,coarse_method,method_name,refiner_name,alpha,output_path,evaluated_windows,off_map_ratio,boundary_violation_count,infeasible_transition_count,window_violation_count,window_violation_rate,infeasible_transition_rate,mean_infeasible_transitions_per_window,masked_infeasible_transition_count,masked_segment_count,masked_infeasible_transition_rate,total_points,total_segments,internal_wall_crossing_count,door_valid_crossing_count,door_crossing_valid_ratio
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.00.npy,27544,0.00021420273017717107,118,2005,1075,0.03902846354923032,0.003831190669092132,0.07279262271275051,612,137720,0.004443799012489109,550880,523336,4414,2576,0.583597643860444
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.05.npy,27544,0.00020694162067963986,114,1994,1069,0.03881063026430438,0.003810171667915068,0.07239326169038629,601,137720,0.004363926808016265,550880,523336,4396,2564,0.5832575068243858
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.10.npy,27544,0.00019968051118210862,110,1963,1058,0.03841126924194017,0.003750936300961524,0.07126778971826896,570,137720,0.004138832413592797,550880,523336,4356,2550,0.5853994490358126
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.25.npy,27544,0.00017971246006389776,99,1893,1028,0.037322102817310486,0.003617179020743843,0.06872640139413302,500,137720,0.0036305547487656114,550880,523336,4273,2520,0.5897495904516733
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.50.npy,27544,0.0001651902410688353,91,1820,988,0.03586988091780424,0.0034776892856596907,0.06607609642753413,427,137720,0.003100493755445832,550880,523336,4210,2513,0.5969121140142518
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.75.npy,27544,0.00016700551844321812,92,1798,980,0.03557943653790299,0.0034356512833055627,0.06527737438280569,405,137720,0.0029407493465001453,550880,523336,4306,2632,0.6112401300510915
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha1.00.npy,27544,0.000196049956433343,108,1840,990,0.035942492012779555,0.0035159056514361712,0.06680220737728725,447,137720,0.0032457159453964566,550880,523336,4476,2781,0.621313672922252
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_linear_interp_ddpm_prior_masked_blend_v2_alpha0.00.npy,27544,0.00016882079581760092,93,2581,1126,0.04088004647110079,0.00493182200345476,0.09370461806564043,195,137720,0.0014159163520185885,550880,523336,5249,2803,0.5340064774242713
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_linear_interp_ddpm_prior_masked_blend_v2_alpha0.05.npy,27544,0.00017063607319198375,94,2585,1129,0.04098896311356375,0.004939465276610056,0.09384984025559105,199,137720,0.0014449607900087133,550880,523336,5249,2800,0.5334349399885693
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_linear_interp_ddpm_prior_masked_blend_v2_alpha0.10.npy,27544,0.00016882079581760092,93,2587,1132,0.041097879756026724,0.004943286913187703,0.09392245135056637,201,137720,0.0014594830090037757,550880,523336,5249,2797,0.5328634025528672
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_linear_interp_ddpm_prior_masked_blend_v2_alpha0.25.npy,27544,0.00017426662794074935,96,2604,1141,0.04142462968341563,0.004975770824097712,0.09453964565785652,218,137720,0.0015829218704618065,550880,523336,5265,2799,0.5316239316239316
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_linear_interp_ddpm_prior_masked_blend_v2_alpha0.50.npy,27544,0.00018152773743828056,100,2652,1164,0.04225965727563172,0.005067490101961264,0.09628231193726401,266,137720,0.0019314551263433053,550880,523336,5353,2846,0.5316644872034373
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_linear_interp_ddpm_prior_masked_blend_v2_alpha0.75.npy,27544,0.00021601800755155387,119,2703,1182,0.042913157130409524,0.0051649418346912885,0.09813389485913447,317,137720,0.0023017717107173975,550880,523336,5503,2968,0.5393421769943667
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,linear_interp,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_linear_interp_ddpm_prior_masked_blend_v2_alpha1.00.npy,27544,0.00024324716816729596,134,2764,1205,0.043748184722625615,0.005281501750309552,0.1003485332558815,378,137720,0.0027446993900668024,550880,523336,5663,3085,0.5447642592265584
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.00.npy,27544,0.00010710136508858553,59,1384,839,0.03046035434214348,0.002644572511732424,0.05024687772291606,245,137720,0.0017789718268951496,550880,523336,3773,2459,0.6517360190829579
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.05.npy,27544,0.00010891664246296834,60,1376,838,0.030424048794655822,0.002629285965421832,0.04995643334301481,237,137720,0.0017208829509148997,550880,523336,3765,2461,0.653652058432935
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.10.npy,27544,0.00010710136508858553,59,1372,838,0.030424048794655822,0.002621642692266536,0.04981121115306419,233,137720,0.001691838512924775,550880,523336,3761,2459,0.6538154746078171
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.25.npy,27544,0.00011254719721173395,62,1375,845,0.030678187627069416,0.0026273751471330084,0.04992012779552716,236,137720,0.0017136218414173685,550880,523336,3753,2453,0.6536104449773514
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.50.npy,27544,0.0001252541388324136,69,1403,864,0.031367993029334885,0.0026808780592200805,0.05093668312518153,264,137720,0.0019169329073482429,550880,523336,3809,2492,0.6542399579942242
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.75.npy,27544,0.0001579291315713041,87,1438,881,0.03198518733662504,0.002747756699328921,0.052207377287249494,299,137720,0.0021710717397618357,550880,523336,3941,2611,0.6625222024866785
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_noise,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_noise_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha1.00.npy,27544,0.0001887888469358118,104,1493,910,0.03303804821376707,0.0028528517052142407,0.05420418239907058,354,137720,0.002570432762126053,550880,523336,4085,2722,0.6663402692778457
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.00.npy,27544,7.987220447284345e-05,44,408,270,0.009802497821667151,0.0007796138618401944,0.014812663374963694,320,137720,0.0023235550392099913,550880,523336,2792,2450,0.8775071633237822
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.05.npy,27544,7.261109497531223e-05,40,376,256,0.009294220156839965,0.0007184676765978262,0.013650885855358699,288,137720,0.002091199535288992,550880,523336,2748,2434,0.8857350800582242
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.10.npy,27544,6.5349985477781e-05,36,345,240,0.008713331397037467,0.000659232309644282,0.01252541388324136,257,137720,0.0018661051408655242,550880,523336,2716,2427,0.8935935198821797
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.25.npy,27544,5.082776648271856e-05,28,276,207,0.007515248329944816,0.0005273858477154256,0.010020331106593087,188,137720,0.00136508858553587,550880,523336,2640,2409,0.9125
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.50.npy,27544,2.904443799012489e-05,16,227,188,0.006825442927679349,0.00043375575156304934,0.008241359279697939,139,137720,0.00100929422015684,550880,523336,2608,2407,0.9229294478527608
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha0.75.npy,27544,8.350275922160906e-05,46,272,208,0.007551553877432472,0.0005197425745601296,0.009875108916642464,184,137720,0.001336044147545745,550880,523336,2730,2522,0.9238095238095239
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,kalman_cv_dt1.0_q1e-3_r1e-2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_kalman_cv_dt1.0_q1e-3_r1e-2_ddpm_prior_masked_blend_v2_alpha1.00.npy,27544,0.00013433052570432761,74,346,250,0.009076386871914028,0.000661143127933106,0.012561719430729016,258,137720,0.0018733662503630554,550880,523336,2890,2642,0.9141868512110727
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_linear_interp_ddpm_prior_masked_blend_v2_alpha0.00.npy,27544,0.0,0,24,24,0.0008713331397037467,4.585963893177614e-05,0.0008713331397037467,24,137720,0.00017426662794074935,550880,523336,2491,2467,0.9903653151344841
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_linear_interp_ddpm_prior_masked_blend_v2_alpha0.05.npy,27544,0.0,0,30,30,0.0010891664246296833,5.732454866472018e-05,0.0010891664246296833,30,137720,0.00021783328492593667,550880,523336,2491,2461,0.9879566439181052
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_linear_interp_ddpm_prior_masked_blend_v2_alpha0.10.npy,27544,0.0,0,30,30,0.0010891664246296833,5.732454866472018e-05,0.0010891664246296833,30,137720,0.00021783328492593667,550880,523336,2491,2461,0.9879566439181052
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_linear_interp_ddpm_prior_masked_blend_v2_alpha0.25.npy,27544,0.0,0,43,43,0.0015611385419692129,8.216518641943226e-05,0.0015611385419692129,43,137720,0.0003122277083938426,550880,523336,2491,2448,0.9827378562826175
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_linear_interp_ddpm_prior_masked_blend_v2_alpha0.50.npy,27544,0.0,0,77,76,0.002759221609061865,0.00014713300823944846,0.0027955271565495207,77,137720,0.0005591054313099042,550880,523336,2541,2464,0.9696969696969697
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_linear_interp_ddpm_prior_masked_blend_v2_alpha0.75.npy,27544,4.538193435957014e-05,25,166,128,0.004647110078419983,0.000317195835944785,0.006026720882950915,166,137720,0.001205344176590183,550880,523336,2693,2561,0.9509840326773116
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,linear_interp,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_linear_interp_ddpm_prior_masked_blend_v2_alpha1.00.npy,27544,9.076386871914028e-05,50,234,164,0.005954109787975602,0.0004471314795848174,0.00849549811211153,234,137720,0.0016990996224223061,550880,523336,2859,2689,0.9405386498775796
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.00,ddpm_prior_masked_blend_v2_alpha0.00,0.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.00.npy,27544,0.0,0,49,44,0.001597444089456869,9.36300961523763e-05,0.0017789718268951496,24,137720,0.00017426662794074935,550880,523336,2504,2455,0.9804313099041534
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.05,ddpm_prior_masked_blend_v2_alpha0.05,0.05,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.05.npy,27544,0.0,0,55,50,0.0018152773743828057,0.00010509500588532033,0.001996805111821086,30,137720,0.00021783328492593667,550880,523336,2504,2449,0.978035143769968
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.10,ddpm_prior_masked_blend_v2_alpha0.10,0.1,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.10.npy,27544,0.0,0,55,50,0.0018152773743828057,0.00010509500588532033,0.001996805111821086,30,137720,0.00021783328492593667,550880,523336,2504,2449,0.978035143769968
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.25,ddpm_prior_masked_blend_v2_alpha0.25,0.25,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.25.npy,27544,0.0,0,68,63,0.002287249491722335,0.0001299356436400324,0.002468777229160616,43,137720,0.0003122277083938426,550880,523336,2504,2436,0.9728434504792333
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.50,ddpm_prior_masked_blend_v2_alpha0.50,0.5,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.50.npy,27544,0.0,0,102,95,0.003449027011327331,0.0001949034654600486,0.0037031658437409235,77,137720,0.0005591054313099042,550880,523336,2540,2438,0.9598425196850394
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha0.75,ddpm_prior_masked_blend_v2_alpha0.75,0.75,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha0.75.npy,27544,4.538193435957014e-05,25,191,147,0.005336915480685449,0.00036496629316538513,0.006934359570142318,166,137720,0.001205344176590183,550880,523336,2698,2541,0.9418087472201631
two_room_v1,refinement_alpha_sweep,span20_fixed_seed42,missing_only,savgol_w5_p2,ddpm_prior_masked_blend_v2_alpha1.00,ddpm_prior_masked_blend_v2_alpha1.00,1.0,outputs/stage3/refinement/alpha_sweep/refined/refined_missing_only_savgol_w5_p2_ddpm_prior_masked_blend_v2_alpha1.00.npy,27544,9.076386871914028e-05,50,259,182,0.0066076096427534125,0.0004949019368054176,0.009403136799302934,234,137720,0.0016990996224223061,550880,523336,2866,2671,0.9319609211444522
