condition,trajectory_id,t,eps,L_zero,L_minus,L_plus,delta_L_minus,delta_L_plus,ADE_zero,ADE_minus,ADE_plus,accel_zero,accel_minus,accel_plus,grad_norm,x_norm,update_norm_minus,update_norm_plus,update_to_x_ratio_minus,update_to_x_ratio_plus,finite_minus,finite_plus
bias_medium,0,3,0.01,1.8836764097213745,5.812209129333496,9.417747497558594,3.9285327196121216,7.534071087837219,0.15702813863754272,0.20526418089866638,0.17273636162281036,0.24432030320167542,0.2442159354686737,0.24442298710346222,27.02675437927246,6.9362382888793945,0.2702675437927246,0.2702675437927246,0.0389645702088977,0.0389645702088977,True,True
bias_medium,0,5,1e-07,2.5159730911254883,2.5159008502960205,2.516045570373535,-7.224082946777344e-05,7.2479248046875e-05,0.15819841623306274,0.1581984907388687,0.15819837152957916,0.24451479315757751,0.2445148080587387,0.24451479315757751,26.606721878051758,6.9451799392700195,2.6606721878051758e-06,2.6606721878051758e-06,3.8309622084239987e-07,3.8309622084239987e-07,True,True
bias_medium,0,5,1e-06,2.5159730911254883,2.5152699947357178,2.5166845321655273,-0.0007030963897705078,0.0007114410400390625,0.15819841623306274,0.15819917619228363,0.15819768607616425,0.24451479315757751,0.24451474845409393,0.24451476335525513,26.606721878051758,6.9451799392700195,2.6606721878051756e-05,2.6606721878051756e-05,3.830962208423998e-06,3.830962208423998e-06,True,True
bias_medium,0,5,1e-05,2.5159730911254883,2.508902072906494,2.523054599761963,-0.007071018218994141,0.007081508636474609,0.15819841623306274,0.15820620954036713,0.15819065272808075,0.24451479315757751,0.24451448023319244,0.24451498687267303,26.606721878051758,6.9451799392700195,0.0002660672187805176,0.0002660672187805176,3.830962208423999e-05,3.830962208423999e-05,True,True
bias_medium,0,5,0.0001,2.5159730911254883,2.4452743530273438,2.5868473052978516,-0.07069873809814453,0.07087421417236328,0.15819841623306274,0.15827925503253937,0.15812453627586365,0.24451479315757751,0.24451248347759247,0.24451716244220734,26.606721878051758,6.9451799392700195,0.0026606721878051757,0.0026606721878051757,0.00038309622084239985,0.00038309622084239985,True,True
bias_medium,0,5,0.001,2.5159730911254883,1.819858431816101,3.230494499206543,-0.6961146593093872,0.7145214080810547,0.15819841623306274,0.15932288765907288,0.15777938067913055,0.24451479315757751,0.2444918006658554,0.24453769624233246,26.606721878051758,6.9451799392700195,0.02660672187805176,0.02660672187805176,0.003830962208423999,0.003830962208423999,True,True
bias_medium,0,5,0.01,2.5159730911254883,5.009017467498779,9.816173553466797,2.493044376373291,7.300200462341309,0.15819841623306274,0.1955273449420929,0.1824316829442978,0.24451479315757751,0.24427080154418945,0.24475347995758057,26.606721878051758,6.9451799392700195,0.2660672187805176,0.2660672187805176,0.038309622084239985,0.038309622084239985,True,True
jump_medium,0,1,1e-07,1.148675799369812,1.1486105918884277,1.1487467288970947,-6.520748138427734e-05,7.092952728271484e-05,0.1184399276971817,0.11843942105770111,0.1184404045343399,0.2887727618217468,0.2887727618217468,0.2887727916240692,26.21092987060547,7.888679504394531,2.6210929870605466e-06,2.6210929870605466e-06,3.3226004245705345e-07,3.3226004245705345e-07,True,True
jump_medium,0,1,1e-06,1.148675799369812,1.147989273071289,1.1493645906448364,-0.0006865262985229492,0.0006887912750244141,0.1184399276971817,0.11843506991863251,0.11844470351934433,0.2887727618217468,0.28877273201942444,0.28877267241477966,26.21092987060547,7.888679504394531,2.6210929870605467e-05,2.6210929870605467e-05,3.3226004245705347e-06,3.3226004245705347e-06,True,True
jump_medium,0,1,1e-05,1.148675799369812,1.141814947128296,1.1555508375167847,-0.006860852241516113,0.006875038146972656,0.1184399276971817,0.11839161068201065,0.1184883713722229,0.2887727618217468,0.288772851228714,0.2887726426124573,26.21092987060547,7.888679504394531,0.0002621092987060547,0.0002621092987060547,3.3226004245705346e-05,3.3226004245705346e-05,True,True
jump_medium,0,1,0.0001,1.148675799369812,1.0808823108673096,1.2181706428527832,-0.06779348850250244,0.06949484348297119,0.1184399276971817,0.11796723306179047,0.1189337968826294,0.2887727618217468,0.2887738049030304,0.28877174854278564,26.21092987060547,7.888679504394531,0.002621092987060547,0.002621092987060547,0.00033226004245705346,0.00033226004245705346,True,True
jump_medium,0,1,0.001,1.148675799369812,0.6377666592597961,1.887582540512085,-0.5109091401100159,0.738906741142273,0.1184399276971817,0.11534661054611206,0.12390446662902832,0.2887727618217468,0.28878262639045715,0.28876209259033203,26.21092987060547,7.888679504394531,0.02621092987060547,0.02621092987060547,0.003322600424570535,0.003322600424570535,True,True
jump_medium,0,1,0.01,1.148675799369812,7.209934711456299,9.145014762878418,6.061258912086487,7.996338963508606,0.1184399276971817,0.13737910985946655,0.182125523686409,0.2887727618217468,0.28889140486717224,0.288665771484375,26.21092987060547,7.888679504394531,0.2621092987060547,0.2621092987060547,0.03322600424570535,0.03322600424570535,True,True
jump_medium,0,3,1e-07,1.9228934049606323,1.9228236675262451,1.9229586124420166,-6.973743438720703e-05,6.520748138427734e-05,0.12251955270767212,0.12251906096935272,0.12252010405063629,0.28619465231895447,0.28619471192359924,0.28619471192359924,25.57044792175293,7.893466949462891,2.5570447921752927e-06,2.5570447921752927e-06,3.2394444780046394e-07,3.2394444780046394e-07,True,True
jump_medium,0,3,1e-06,1.9228934049606323,1.9222373962402344,1.9235472679138184,-0.0006560087203979492,0.0006538629531860352,0.12251955270767212,0.12251447141170502,0.12252464145421982,0.28619465231895447,0.2861948609352112,0.28619471192359924,25.57044792175293,7.893466949462891,2.557044792175293e-05,2.557044792175293e-05,3.2394444780046397e-06,3.2394444780046397e-06,True,True
jump_medium,0,3,1e-05,1.9228934049606323,1.9163614511489868,1.9294350147247314,-0.006531953811645508,0.006541609764099121,0.12251955270767212,0.12246880680322647,0.12257039546966553,0.28619465231895447,0.28619492053985596,0.2861945331096649,25.57044792175293,7.893466949462891,0.0002557044792175293,0.0002557044792175293,3.23944447800464e-05,3.23944447800464e-05,True,True
jump_medium,0,3,0.0001,1.9228934049606323,1.8580354452133179,1.988769769668579,-0.06485795974731445,0.06587636470794678,0.12251955270767212,0.12201640754938126,0.12303273379802704,0.28619465231895447,0.28619661927223206,0.28619298338890076,25.57044792175293,7.893466949462891,0.002557044792175293,0.002557044792175293,0.000323944447800464,0.000323944447800464,True,True
jump_medium,0,3,0.001,1.9228934049606323,1.344112753868103,2.6143908500671387,-0.5787806510925293,0.6914974451065063,0.12251955270767212,0.11813265085220337,0.12798012793064117,0.28619465231895447,0.2862131893634796,0.2861761450767517,25.57044792175293,7.893466949462891,0.02557044792175293,0.02557044792175293,0.00323944447800464,0.00323944447800464,True,True
jump_medium,0,3,0.01,1.9228934049606323,6.4000773429870605,9.550944328308105,4.477183938026428,7.628050923347473,0.12251955270767212,0.12989969551563263,0.18590296804904938,0.28619465231895447,0.2863796055316925,0.28602543473243713,25.57044792175293,7.893466949462891,0.2557044792175293,0.2557044792175293,0.0323944447800464,0.0323944447800464,True,True
jump_medium,0,5,1e-07,2.6232736110687256,2.62321400642395,2.6233346462249756,-5.9604644775390625e-05,6.103515625e-05,0.12575379014015198,0.12575337290763855,0.12575432658195496,0.2843306362628937,0.2843306064605713,0.28433072566986084,24.25248146057129,7.896318435668945,2.4252481460571286e-06,2.4252481460571286e-06,3.071365682393942e-07,3.071365682393942e-07,True,True
jump_medium,0,5,1e-06,2.6232736110687256,2.622683048248291,2.6238632202148438,-0.0005905628204345703,0.0005896091461181641,0.12575379014015198,0.12574909627437592,0.1257585883140564,0.2843306362628937,0.2843307554721832,0.2843306064605713,24.25248146057129,7.896318435668945,2.425248146057129e-05,2.425248146057129e-05,3.071365682393942e-06,3.071365682393942e-06,True,True
jump_medium,0,5,1e-05,2.6232736110687256,2.6173973083496094,2.6291563510894775,-0.005876302719116211,0.005882740020751953,0.12575379014015198,0.12570656836032867,0.12580111622810364,0.2843306362628937,0.2843308746814728,0.28433048725128174,24.25248146057129,7.896318435668945,0.00024252481460571292,0.00024252481460571292,3.0713656823939424e-05,3.0713656823939424e-05,True,True
jump_medium,0,5,0.0001,2.6232736110687256,2.5648579597473145,2.6824851036071777,-0.05841565132141113,0.05921149253845215,0.12575379014015198,0.12528476119041443,0.12622979283332825,0.2843306362628937,0.28433340787887573,0.2843279242515564,24.25248146057129,7.896318435668945,0.002425248146057129,0.002425248146057129,0.00030713656823939424,0.00030713656823939424,True,True
jump_medium,0,5,0.001,2.6232736110687256,2.0852739810943604,3.2436606884002686,-0.5379996299743652,0.620387077331543,0.12575379014015198,0.12144622951745987,0.13077007234096527,0.2843306362628937,0.28435784578323364,0.28430432081222534,24.25248146057129,7.896318435668945,0.02425248146057129,0.02425248146057129,0.003071365682393942,0.003071365682393942,True,True
jump_medium,0,5,0.01,2.6232736110687256,5.6020283699035645,9.655952453613281,2.978754758834839,7.032678842544556,0.12575379014015198,0.12553571164608002,0.18501734733581543,0.2843306362628937,0.28460079431533813,0.28408345580101013,24.25248146057129,7.896318435668945,0.2425248146057129,0.2425248146057129,0.030713656823939426,0.030713656823939426,True,True
combined_medium,0,1,1e-07,1.3109490871429443,1.3108787536621094,1.3110203742980957,-7.033348083496094e-05,7.128715515136719e-05,0.24802902340888977,0.24802997708320618,0.24802808463573456,0.3092191815376282,0.30921927094459534,0.30921927094459534,26.49715232849121,7.407994747161865,2.649715232849121e-06,2.649715232849121e-06,3.5768319542395953e-07,3.5768319542395953e-07,True,True
combined_medium,0,1,1e-06,1.3109490871429443,1.31024968624115,1.3116534948349,-0.0006994009017944336,0.0007044076919555664,0.24802902340888977,0.24803833663463593,0.24801966547966003,0.3092191815376282,0.3092190623283386,0.3092193305492401,26.49715232849121,7.407994747161865,2.649715232849121e-05,2.649715232849121e-05,3.576831954239596e-06,3.576831954239596e-06,True,True
combined_medium,0,1,1e-05,1.3109490871429443,1.3039311170578003,1.3179723024368286,-0.007017970085144043,0.007023215293884277,0.24802902340888977,0.24812224507331848,0.24793586134910583,0.3092191815376282,0.30921903252601624,0.30921924114227295,26.49715232849121,7.407994747161865,0.0002649715232849121,0.0002649715232849121,3.5768319542395955e-05,3.5768319542395955e-05,True,True
combined_medium,0,1,0.0001,1.3109490871429443,1.2409615516662598,1.381361722946167,-0.06998753547668457,0.07041263580322266,0.24802902340888977,0.24896109104156494,0.2470972239971161,0.3092191815376282,0.3092190623283386,0.3092193305492401,26.49715232849121,7.407994747161865,0.002649715232849121,0.002649715232849121,0.00035768319542395954,0.00035768319542395954,True,True
combined_medium,0,1,0.001,1.3109490871429443,0.6526960134506226,2.0267422199249268,-0.6582530736923218,0.7157931327819824,0.24802902340888977,0.2573612928390503,0.23872557282447815,0.3092191815376282,0.3092181384563446,0.3092207610607147,26.49715232849121,7.407994747161865,0.026497152328491213,0.026497152328491213,0.003576831954239596,0.003576831954239596,True,True
combined_medium,0,1,0.01,1.3109490871429443,6.174108505249023,8.658529281616211,4.863159418106079,7.347580194473267,0.24802902340888977,0.342087060213089,0.15931259095668793,0.3092191815376282,0.3092079758644104,0.30923527479171753,26.49715232849121,7.407994747161865,0.26497152328491214,0.26497152328491214,0.03576831954239596,0.03576831954239596,True,True
combined_medium,0,3,1e-07,2.204514980316162,2.2044453620910645,2.204578161239624,-6.961822509765625e-05,6.318092346191406e-05,0.23917973041534424,0.23918059468269348,0.23917889595031738,0.30391252040863037,0.303912490606308,0.3039126694202423,25.80599594116211,7.426018714904785,2.5805995941162107e-06,2.5805995941162107e-06,3.4750782258821055e-07,3.4750782258821055e-07,True,True
combined_medium,0,3,1e-06,2.204514980316162,2.2038466930389404,2.2051804065704346,-0.0006682872772216797,0.0006654262542724609,0.23917973041534424,0.23918835818767548,0.23917105793952942,0.30391252040863037,0.30391258001327515,0.30391252040863037,25.80599594116211,7.426018714904785,2.580599594116211e-05,2.580599594116211e-05,3.4750782258821053e-06,3.4750782258821053e-06,True,True
combined_medium,0,3,1e-05,2.204514980316162,2.1978554725646973,2.211172580718994,-0.006659507751464844,0.006657600402832031,0.23917973041534424,0.23926600813865662,0.23909351229667664,0.30391252040863037,0.30391252040863037,0.3039127588272095,25.80599594116211,7.426018714904785,0.0002580599594116211,0.0002580599594116211,3.475078225882106e-05,3.475078225882106e-05,True,True
combined_medium,0,3,0.0001,2.204514980316162,2.138076066970825,2.2712621688842773,-0.06643891334533691,0.06674718856811523,0.23917973041534424,0.24004247784614563,0.23831765353679657,0.30391252040863037,0.30391165614128113,0.30391356348991394,25.80599594116211,7.426018714904785,0.002580599594116211,0.002580599594116211,0.00034750782258821054,0.00034750782258821054,True,True
combined_medium,0,3,0.001,2.204514980316162,1.5607417821884155,2.8821845054626465,-0.6437731981277466,0.6776695251464844,0.23917973041534424,0.24783651530742645,0.23059406876564026,0.30391252040863037,0.30390357971191406,0.30392077565193176,25.80599594116211,7.426018714904785,0.02580599594116211,0.02580599594116211,0.0034750782258821055,0.0034750782258821055,True,True
combined_medium,0,3,0.01,2.204514980316162,5.183281421661377,9.24130630493164,2.978766441345215,7.0367913246154785,0.23917973041534424,0.32776981592178345,0.1611594408750534,0.30391252040863037,0.3038409948348999,0.3039992153644562,25.80599594116211,7.426018714904785,0.2580599594116211,0.2580599594116211,0.034750782258821056,0.034750782258821056,True,True
combined_medium,0,5,1e-07,2.967456102371216,2.967393398284912,2.967519521713257,-6.270408630371094e-05,6.341934204101562e-05,0.23312513530254364,0.23312588036060333,0.23312433063983917,0.29859963059425354,0.29859980940818787,0.2985997498035431,25.235021591186523,7.442309856414795,2.5235021591186523e-06,2.5235021591186523e-06,3.390751269168423e-07,3.390751269168423e-07,True,True
combined_medium,0,5,1e-06,2.967456102371216,2.9668221473693848,2.968088388442993,-0.0006339550018310547,0.0006322860717773438,0.23312513530254364,0.233133003115654,0.2331172525882721,0.29859963059425354,0.29859983921051025,0.29859963059425354,25.235021591186523,7.442309856414795,2.5235021591186522e-05,2.5235021591186522e-05,3.390751269168423e-06,3.390751269168423e-06,True,True
combined_medium,0,5,1e-05,2.967456102371216,2.9610888957977295,2.973822593688965,-0.006367206573486328,0.0063664913177490234,0.23312513530254364,0.23320424556732178,0.23304609954357147,0.29859963059425354,0.2985996603965759,0.29859980940818787,25.235021591186523,7.442309856414795,0.00025235021591186524,0.00025235021591186524,3.390751269168424e-05,3.390751269168424e-05,True,True
combined_medium,0,5,0.0001,2.967456102371216,2.9039084911346436,3.031261682510376,-0.06354761123657227,0.06380558013916016,0.23312513530254364,0.23391692340373993,0.23233461380004883,0.29859963059425354,0.29859888553619385,0.29860031604766846,25.235021591186523,7.442309856414795,0.0025235021591186527,0.0025235021591186527,0.00033907512691684237,0.00033907512691684237,True,True
combined_medium,0,5,0.001,2.967456102371216,2.3472836017608643,3.614367723464966,-0.6201725006103516,0.64691162109375,0.23312513530254364,0.2410956621170044,0.22528257966041565,0.29859963059425354,0.29859355092048645,0.2986081540584564,25.235021591186523,7.442309856414795,0.025235021591186523,0.025235021591186523,0.0033907512691684232,0.0033907512691684232,True,True
combined_medium,0,5,0.01,2.967456102371216,4.428086757659912,9.726484298706055,1.4606306552886963,6.759028196334839,0.23312513530254364,0.3162265121936798,0.16671636700630188,0.29859963059425354,0.298585444688797,0.29873141646385193,25.235021591186523,7.442309856414795,0.25235021591186524,0.25235021591186524,0.03390751269168423,0.03390751269168423,True,True
