trajectory_id,ADE_noisy,ADE_cond,ADE_improvement_noisy_minus_cond,offset_noisy_x,offset_noisy_y,offset_cond_x,offset_cond_y,offset_norm_noisy,offset_norm_cond,offset_norm_improvement,offset_norm_rel_improvement,global_correction_cosine,global_correction_ratio,shape_centered_ADE_noisy,shape_centered_ADE_cond,shape_centered_ADE_improvement
46,0.1364244818687439,0.1475103795528412,-0.01108589768409729,-0.1097416877746582,-0.08104564994573593,-0.11026176065206528,-0.0977049320936203,0.1364244669675827,0.14732247591018677,-0.010898008942604065,-0.07988309860229492,-0.6188820600509644,0.12217297405004501,3.5601285475195255e-08,0.010308892466127872,-0.010308857075870037
47,0.08708831667900085,0.10058481991291046,-0.013496503233909607,-0.07678757607936859,-0.041085828095674515,-0.07682052254676819,-0.06410713493824005,0.08708833158016205,0.10005557537078857,-0.012967243790626526,-0.14889760315418243,-0.47303375601768494,0.26434460282325745,3.658839275999526e-08,0.012611272744834423,-0.012611236423254013
48,0.2814617156982422,0.2550443708896637,0.02641734480857849,0.2721678912639618,-0.07173105329275131,0.2452104538679123,-0.06918108463287354,0.2814617156982422,0.25478261709213257,0.02667909860610962,0.09478766471147537,0.9866828322410583,0.09620394557714462,6.139681119066154e-08,0.018488654866814613,-0.01848859339952469
49,0.11022081226110458,0.12801626324653625,-0.01779545098543167,0.01840614154934883,0.108673095703125,0.07286973297595978,0.10137563943862915,0.11022081226110458,0.12484797835350037,-0.014627166092395782,-0.13270783424377441,-0.034577976912260056,0.49854734539985657,1.3411044719191523e-08,0.02815878391265869,-0.028158770874142647
50,0.3966444134712219,0.37600117921829224,0.020643234252929688,-0.36648085713386536,-0.1517186164855957,-0.35175269842147827,-0.13252589106559753,0.39664438366889954,0.37588971853256226,0.02075466513633728,0.05232562497258186,0.8659467101097107,0.06099305674433708,3.5762788286319847e-08,0.01613769307732582,-0.016137657687067986
51,0.20600059628486633,0.1960393488407135,0.009961247444152832,0.16608832776546478,-0.12186431884765625,0.16234156489372253,-0.10870996862649918,0.20600059628486633,0.19537819921970367,0.010622397065162659,0.051564883440732956,0.7898045778274536,0.06639564037322998,2.418491895639363e-08,0.014720955863595009,-0.014720931649208069
52,0.1702887862920761,0.1324533075094223,0.03783547878265381,0.15185301005840302,0.07706451416015625,0.11031253635883331,0.0721036046743393,0.1702888011932373,0.13178689777851105,0.03850190341472626,0.2260976880788803,0.9391104578971863,0.24567453563213348,4.2644195730190404e-08,0.026162039488554,-0.02616199664771557
53,0.04840502887964249,0.02637769654393196,0.022027332335710526,-0.030689239501953125,-0.03743283450603485,0.012209558859467506,-0.005327045917510986,0.04840502515435219,0.013321063481271267,0.03508396074175835,0.7247999906539917,0.9709593057632446,1.1069623231887817,2.2351741790771484e-08,0.022695276886224747,-0.022695254534482956
54,0.25447267293930054,0.2626878619194031,-0.008215188980102539,-0.1360819935798645,0.2150302678346634,-0.17507949471473694,0.1946220099925995,0.25447264313697815,0.2617834210395813,-0.007310777902603149,-0.028729131445288658,-0.08200084418058395,0.17296481132507324,7.450580596923828e-08,0.025553762912750244,-0.025553688406944275
55,0.17833518981933594,0.1522234082221985,0.02611178159713745,-0.039073213934898376,0.17400212585926056,-0.06451104581356049,0.13660195469856262,0.17833523452281952,0.1510687619447708,0.027266472578048706,0.15289448201656342,0.6835558414459229,0.2536298334598541,6.768329541273488e-08,0.02535148337483406,-0.02535141631960869
56,0.24792857468128204,0.27356988191604614,-0.0256413072347641,-0.16313864290714264,-0.1866932064294815,-0.20036105811595917,-0.18586352467536926,0.24792855978012085,0.2732943594455719,-0.02536579966545105,-0.10231092572212219,-0.6410626769065857,0.1501709520816803,1.7881394143159923e-08,0.018322793766856194,-0.0183227751404047
57,0.07075325399637222,0.07230974733829498,-0.00155649334192276,0.012374162673950195,-0.06966279447078705,-0.005675607826560736,-0.07164391130208969,0.07075326889753342,0.07186836749315262,-0.0011150985956192017,-0.015760382637381554,0.06642501801252365,0.2566407024860382,2.831220591303918e-08,0.011277003213763237,-0.011276975274085999
58,0.17898960411548615,0.17140278220176697,0.007586821913719177,-0.17363241314888,0.04346335679292679,-0.16814520955085754,0.02875066176056862,0.17898960411548615,0.170585498213768,0.00840410590171814,0.04695303738117218,0.5665045976638794,0.08772936463356018,4.467594294510491e-08,0.028679827228188515,-0.028679782524704933
59,0.327400267124176,0.340576708316803,-0.013176441192626953,-0.11852288246154785,-0.30519384145736694,-0.12731316685676575,-0.3158320486545563,0.3274002969264984,0.34052684903144836,-0.013126552104949951,-0.040093280375003815,-0.9491900205612183,0.04215026646852493,2.9802322387695312e-08,0.010858775116503239,-0.010858745314180851
60,0.3379444479942322,0.3382684588432312,-0.00032401084899902344,0.09385943412780762,0.32464882731437683,0.10956995189189911,0.31986284255981445,0.3379444479942322,0.33810916543006897,-0.000164717435836792,-0.000487409794004634,0.014263850636780262,0.04859771952033043,4.8359549253973455e-08,0.011864984408020973,-0.011864935979247093
61,0.25346121191978455,0.2438693791627884,0.009591832756996155,0.16550225019454956,-0.1919676512479782,0.15985631942749023,-0.18399623036384583,0.25346118211746216,0.24373890459537506,0.009722277522087097,0.03835805505514145,0.9954680800437927,0.03853968530893326,8.13789569065193e-08,0.010145807638764381,-0.01014572661370039
62,0.11903984844684601,0.11929233372211456,-0.0002524852752685547,0.08431747555732727,0.08403007686138153,0.07335974276065826,0.09186950325965881,0.1190398707985878,0.11756554991006851,0.0014743208885192871,0.012385101988911629,0.16533902287483215,0.11318270862102509,5.3217782181036455e-08,0.024225816130638123,-0.024225762113928795
63,0.1876235455274582,0.18886403739452362,-0.0012404918670654297,-0.009518146514892578,0.18738196790218353,-0.010779539123177528,0.1884678304195404,0.1876235455274582,0.18877585232257843,-0.0011523067951202393,-0.006141589488834143,-0.6900079250335693,0.008870861493051052,1.7881394143159923e-08,0.014469009824097157,-0.014468992128968239
64,0.1410444676876068,0.12153865396976471,0.019505813717842102,0.13239288330078125,0.048638079315423965,0.0984116941690445,0.06965554505586624,0.14104445278644562,0.12056847661733627,0.020475976169109344,0.14517392218112946,0.6169112920761108,0.2832842469215393,2.6266206987202168e-08,0.01694394461810589,-0.0169439185410738
65,0.2888106405735016,0.25679564476013184,0.03201499581336975,0.05695033073425293,-0.28314000368118286,0.0479942262172699,-0.2520373463630676,0.288810670375824,0.2565663158893585,0.032244354486465454,0.11164530366659164,0.9966499209403992,0.11206787824630737,6.17152622339745e-08,0.01569189503788948,-0.015691833570599556
66,0.4387902617454529,0.4281061589717865,0.010684102773666382,0.4387226104736328,0.0077054500579833984,0.42700329422950745,0.02121610753238201,0.4387902617454529,0.42753005027770996,0.01126021146774292,0.025661945343017578,0.6418855786323547,0.040760233998298645,2.9802322387695312e-08,0.026541899889707565,-0.026541870087385178
67,0.20911917090415955,0.24838492274284363,-0.03926575183868408,0.12497103214263916,0.16766953468322754,0.1350499838590622,0.20824141800403595,0.20911918580532074,0.2481994926929474,-0.03908030688762665,-0.18688054382801056,-0.922217071056366,0.19991017878055573,2.9802322387695312e-08,0.01887444406747818,-0.018874414265155792
68,0.04294168949127197,0.03726588934659958,0.005675800144672394,0.037779808044433594,0.0204126238822937,0.03179994970560074,0.017852043733000755,0.04294169321656227,0.03646823763847351,0.00647345557808876,0.15074989199638367,0.9958813786506653,0.1514849066734314,3.725290298461914e-09,0.010488326661288738,-0.01048832293599844
69,0.13398477435112,0.13453058898448944,-0.0005458146333694458,-0.04611564427614212,-0.12579850852489471,-0.06998004764318466,-0.1119900718331337,0.1339847594499588,0.13205674290657043,0.0019280165433883667,0.014389819465577602,0.1723155379295349,0.20578019320964813,5.955330806273196e-08,0.027194473892450333,-0.027194414287805557
70,0.24418863654136658,0.23599383234977722,0.008194804191589355,-0.1995401382446289,0.14075444638729095,-0.19334205985069275,0.13487574458122253,0.24418862164020538,0.23573845624923706,0.008450165390968323,0.03460507467389107,0.9895607829093933,0.03498338535428047,3.142114479715019e-08,0.013816866092383862,-0.013816834427416325
71,0.2518363296985626,0.24660775065422058,0.005228579044342041,0.23907998204231262,0.07913479954004288,0.23635892570018768,0.06948061287403107,0.251836359500885,0.2463596910238266,0.005476668477058411,0.021746933460235596,0.5599877834320068,0.03982870653271675,9.00950425375413e-08,0.017847321927547455,-0.017847232520580292
72,0.13171207904815674,0.1538412868976593,-0.022129207849502563,-0.12779223918914795,0.03189384937286377,-0.1503344178199768,0.01624494418501854,0.13171209394931793,0.15120957791805267,-0.01949748396873474,-0.148031085729599,-0.6589263081550598,0.20834489166736603,7.450580596923828e-09,0.03688042238354683,-0.03688041493296623
73,0.3323325514793396,0.3241119384765625,0.0082206130027771,0.15403325855731964,-0.2944803237915039,0.15761511027812958,-0.283057302236557,0.3323325216770172,0.3239814043045044,0.008351117372512817,0.0251288004219532,0.70683354139328,0.036022428423166275,5.06639494801675e-08,0.012081300839781761,-0.012081250548362732
74,0.09731759130954742,0.11323042958974838,-0.015912838280200958,-0.09719657897949219,0.0048517463728785515,-0.10610272735357285,0.03293987363576889,0.09731759130954742,0.1110982671380043,-0.013780675828456879,-0.1416051834821701,-0.3493959307670593,0.30278486013412476,2.9802322387695312e-08,0.02319149486720562,-0.023191465064883232
75,0.13609881699085236,0.14189988374710083,-0.005801066756248474,-5.781650543212891e-06,0.13609881699085236,-0.024157091975212097,0.13901595771312714,0.13609881699085236,0.1410992592573166,-0.005000442266464233,-0.036741260439157486,-0.11995760351419449,0.17874401807785034,5.662441182607836e-08,0.023919276893138885,-0.02391922101378441
76,0.10778290033340454,0.09432709217071533,0.013455808162689209,-0.08000323921442032,0.07222628593444824,-0.08200425654649734,0.045743077993392944,0.10778290033340454,0.09389955550432205,0.013883344829082489,0.1288084238767624,0.6122798919677734,0.24640922248363495,3.8155246073756643e-08,0.011557554826140404,-0.011557516641914845
77,0.29604196548461914,0.2808385491371155,0.015203416347503662,-0.12345528602600098,0.2690717577934265,-0.11347296088933945,0.2568085789680481,0.29604190587997437,0.2807610332965851,0.015280872583389282,0.05161726102232933,0.9681514501571655,0.05341293662786484,5.662441182607836e-08,0.008777891285717487,-0.008777834475040436
78,0.1684838980436325,0.17884747684001923,-0.010363578796386719,-0.09467124193906784,0.1393706500530243,-0.10371915996074677,0.14532873034477234,0.1684838980436325,0.17854441702365875,-0.010060518980026245,-0.05971204861998558,-0.9242298603057861,0.06429973244667053,3.235287948655241e-08,0.027782082557678223,-0.027782050892710686
79,0.0941409096121788,0.07795920968055725,0.01618169993162155,-0.03667884320020676,-0.08670163154602051,-0.03325246647000313,-0.06909601390361786,0.0941409096121788,0.07668106257915497,0.017459847033023834,0.1854650378227234,0.9784460067749023,0.1905222088098526,5.885958742624098e-08,0.014232099056243896,-0.014232040382921696
80,0.27842751145362854,0.2757019102573395,0.0027256011962890625,-0.26933449506759644,-0.07057463377714157,-0.27263444662094116,-0.036637239158153534,0.27842745184898376,0.27508512139320374,0.0033423304557800293,0.012004313990473747,0.15866783261299133,0.12246440351009369,3.218698196860714e-08,0.02209656313061714,-0.022096531465649605
81,0.15829284489154816,0.168237566947937,-0.009944722056388855,-0.14836819469928741,-0.055167995393276215,-0.15739166736602783,-0.058379195630550385,0.15829285979270935,0.16786979138851166,-0.009576931595802307,-0.0605013482272625,-0.9999006986618042,0.06050705164670944,2.5433902095528538e-08,0.011672524735331535,-0.01167249958962202
82,0.09778746962547302,0.12696655094623566,-0.029179081320762634,-0.045093536376953125,-0.08676958084106445,-0.0816192626953125,-0.0963745266199112,0.09778746217489243,0.12629233300685883,-0.0285048708319664,-0.29149821400642395,-0.671639621257782,0.38622021675109863,0.0,0.020565057173371315,-0.020565057173371315
83,0.5542881488800049,0.5094497203826904,0.04483842849731445,-0.37649673223495483,-0.40679931640625,-0.3319891393184662,-0.3859172761440277,0.5542882680892944,0.5090667009353638,0.045221567153930664,0.08158492296934128,0.9266573786735535,0.08869534730911255,5.960464477539063e-08,0.028839651495218277,-0.0288395918905735
84,0.01995132304728031,0.020951690152287483,-0.0010003671050071716,0.010036706924438477,0.01724296249449253,0.013126635923981667,0.013732770457863808,0.019951321184635162,0.018997304141521454,0.0009540170431137085,0.04781723767518997,0.3163239657878876,0.23439258337020874,4.824250865453905e-08,0.01102710422128439,-0.01102705579251051
85,0.3659885823726654,0.4088340401649475,-0.042845457792282104,-0.2417137175798416,-0.2748127579689026,-0.2679210305213928,-0.30843156576156616,0.36598849296569824,0.4085482954978943,-0.042559802532196045,-0.11628726869821548,-0.9982444047927856,0.11647020280361176,7.714629646216054e-08,0.020950933918356895,-0.020950857549905777
86,0.2470497190952301,0.2694907784461975,-0.022441059350967407,0.05137801170349121,-0.24164819717407227,0.05316817760467529,-0.26404017210006714,0.24704968929290771,0.26934006810188293,-0.02229037880897522,-0.09022630006074905,-0.99159836769104,0.09092684835195541,0.0,0.014056717976927757,-0.014056717976927757
87,0.2576853036880493,0.2453364133834839,0.01234889030456543,0.005924224853515625,-0.25761717557907104,-0.02065964601933956,-0.2432270348072052,0.25768527388572693,0.2441028654575348,0.013582408428192139,0.052709292620420456,0.4961346983909607,0.11730895191431046,5.960464477539063e-08,0.02447190135717392,-0.024471841752529144
88,0.146180659532547,0.1043509691953659,0.04182969033718109,0.03523755073547363,0.14187002182006836,0.009801571257412434,0.10285060107707977,0.1461806744337082,0.10331658273935318,0.04286409169435501,0.29322680830955505,0.9446587562561035,0.3186326324939728,5.9604645663569045e-09,0.018553540110588074,-0.018553534522652626
89,0.18747682869434357,0.1964835822582245,-0.00900675356388092,-0.010518550872802734,0.1871814727783203,-0.012311035767197609,0.19570279121398926,0.18747678399085999,0.19608964025974274,-0.008612856268882751,-0.04594092071056366,-0.9885917901992798,0.0464472696185112,1.4901161193847656e-08,0.014966905117034912,-0.014966890215873718
90,0.05310068279504776,0.06331925094127655,-0.01021856814622879,0.041266679763793945,0.033417701721191406,0.03436628729104996,0.05119793489575386,0.05310067534446716,0.06166255101561546,-0.0085618756711483,-0.16123855113983154,-0.3055224120616913,0.35917219519615173,0.0,0.017513791099190712,-0.017513791099190712
91,0.2104082554578781,0.20952315628528595,0.0008850991725921631,-0.2099027931690216,0.014575481414794922,-0.20773358643054962,0.023539114743471146,0.21040824055671692,0.20906297862529755,0.0013452619314193726,0.0063935802318155766,0.1673218011856079,0.04383090138435364,2.9802322387695312e-08,0.012935658916831017,-0.012935629114508629
