seed,zeta,t,loss_mean,loss_before_guidance_sum,grad_norm_mean,grad_norm_max,update_to_x_ratio_mean,update_to_x_ratio_max,x_after_isfinite,loss_isfinite,grad_isfinite,condition
44,1.0,0,603.6194458007812,603619.4375,28.901140213012695,31.186412811279297,1.2815700769424438,3.3000946044921875,True,True,True,burst_medium
42,3.0,5,4.390390396118164,4390.390625,21.677898406982422,31.13382339477539,8.080585479736328,27.716276168823242,True,True,True,burst_medium
42,3.0,4,1765.626953125,1765627.0,27.91316032409668,30.10765266418457,1.3757065534591675,4.767053127288818,True,True,True,burst_medium
42,3.0,3,628.8941040039062,628894.125,27.64915657043457,31.160381317138672,3.3901331424713135,8.393084526062012,True,True,True,burst_medium
42,3.0,2,1740.760498046875,1740760.5,28.433147430419922,30.646747589111328,1.4455407857894897,4.773876190185547,True,True,True,burst_medium
42,3.0,1,720.2090454101562,720209.0625,28.67442512512207,31.086172103881836,3.369243621826172,6.764692783355713,True,True,True,burst_medium
42,3.0,0,1772.24072265625,1772240.75,28.882205963134766,31.18669891357422,1.4594123363494873,4.553145408630371,True,True,True,burst_medium
43,3.0,5,4.466516494750977,4466.5166015625,21.73293685913086,29.620264053344727,8.10165023803711,30.655920028686523,True,True,True,burst_medium
43,3.0,4,1770.3387451171875,1770338.75,27.910924911499023,30.09763526916504,1.3726387023925781,4.001526355743408,True,True,True,burst_medium
43,3.0,3,624.5684814453125,624568.5,27.56008529663086,30.330751419067383,3.4176785945892334,8.319156646728516,True,True,True,burst_medium
43,3.0,2,1736.7435302734375,1736743.5,28.42548179626465,30.599756240844727,1.4531500339508057,4.309970855712891,True,True,True,burst_medium
43,3.0,1,723.8693237304688,723869.3125,28.672565460205078,31.033353805541992,3.393404722213745,7.476199626922607,True,True,True,burst_medium
43,3.0,0,1768.5166015625,1768516.625,28.882400512695312,31.166004180908203,1.4678679704666138,3.9723150730133057,True,True,True,burst_medium
44,3.0,5,4.496344089508057,4496.34423828125,22.018404006958008,30.11044692993164,8.198866844177246,39.804481506347656,True,True,True,burst_medium
44,3.0,4,1796.2203369140625,1796220.375,27.92424774169922,30.124736785888672,1.346521019935608,5.024137496948242,True,True,True,burst_medium
44,3.0,3,599.930908203125,599930.9375,27.564393997192383,30.522192001342773,3.4847943782806396,8.084573745727539,True,True,True,burst_medium
44,3.0,2,1761.6409912109375,1761641.0,28.434036254882812,30.618776321411133,1.4243807792663574,4.6981587409973145,True,True,True,burst_medium
44,3.0,1,699.6310424804688,699631.0625,28.683385848999023,30.931446075439453,3.4493236541748047,7.201601982116699,True,True,True,burst_medium
44,3.0,0,1793.543701171875,1793543.75,28.883556365966797,31.179296493530273,1.4387043714523315,4.575627326965332,True,True,True,burst_medium
42,0.3,5,2.2856175899505615,2285.61767578125,22.05729103088379,32.52733612060547,1.5114107131958008,8.579856872558594,True,True,True,bias_medium
42,0.3,4,179.70175170898438,179701.75,28.56085205078125,36.4935188293457,1.0821603536605835,4.041305065155029,True,True,True,bias_medium
42,0.3,3,66.93063354492188,66930.6328125,28.541112899780273,35.60262680053711,1.451474905014038,5.795590877532959,True,True,True,bias_medium
42,0.3,2,180.30210876464844,180302.109375,28.898597717285156,36.252784729003906,1.0915273427963257,3.5981664657592773,True,True,True,bias_medium
42,0.3,1,71.83557891845703,71835.578125,28.916458129882812,35.16474914550781,1.462551236152649,6.284957408905029,True,True,True,bias_medium
42,0.3,0,181.623046875,181623.046875,29.046199798583984,35.88178634643555,1.0919005870819092,3.4323346614837646,True,True,True,bias_medium
43,0.3,5,2.317763566970825,2317.763671875,22.187641143798828,32.876792907714844,1.5080170631408691,8.508782386779785,True,True,True,bias_medium
