condition,version,version_available,zeta,seed,trajectory_id,t,likelihood_before_guidance,likelihood_after_guidance,likelihood_delta_after_minus_before,ADE_before_guidance,ADE_after_guidance,ADE_delta_after_minus_before,acceleration_RMS_before_guidance,acceleration_RMS_after_guidance,acceleration_delta_after_minus_before,update_to_x_ratio,grad_norm,loss_isfinite,grad_isfinite,before_isfinite,after_isfinite
drift_medium,B_pre_step_guidance,True,0.3,42,2,80,2.0293002128601074,2.3446202278137207,0.3153200149536133,1.279364824295044,1.3071316480636597,0.027766823768615723,0.49824103713035583,0.4965256452560425,-0.0017153918743133545,0.07775487145968918,1.244059681892395,True,True,True,True
drift_medium,B_pre_step_guidance,True,0.3,42,2,60,1.6335197687149048,1.5905932188034058,-0.04292654991149902,1.2967448234558105,1.2953617572784424,-0.001383066177368164,0.5083458423614502,0.5150139331817627,0.0066680908203125,0.07500442666094616,0.8241017460823059,True,True,True,True
drift_medium,B_pre_step_guidance,True,0.3,42,2,40,1.476590871810913,1.4588003158569336,-0.017790555953979492,1.2874501943588257,1.29556143283844,0.008111238479614258,0.5184071063995361,0.5142726898193359,-0.004134416580200195,0.12911855793045443,0.975724458694458,True,True,True,True
drift_medium,B_pre_step_guidance,True,0.3,42,2,20,9.715658187866211,7.439838886260986,-2.2758193016052246,1.2620149850845337,1.3124496936798096,0.05043470859527588,0.5294695496559143,0.5436153411865234,0.01414579153060913,1.0841792029478226,8.201583862304688,True,True,True,True
drift_medium,B_pre_step_guidance,True,0.3,42,2,0,109.89543151855469,120.90623474121094,11.01080322265625,1.4593780040740967,2.5677387714385986,1.108360767364502,0.5036354064941406,0.5070925951004028,0.003457188606262207,2.0332411026024624,27.866010665893555,True,True,True,True
drift_medium,B_pre_step_guidance,True,1.0,42,2,99,3.058305263519287,1.776607632637024,-1.2816976308822632,1.3194000720977783,1.289997935295105,-0.02940213680267334,0.5150040984153748,0.5117453932762146,-0.0032587051391601562,0.30712572850947567,2.072446823120117,True,True,True,True
drift_medium,B_pre_step_guidance,True,1.0,42,2,80,1.9055688381195068,2.1203243732452393,0.21475553512573242,1.2767245769500732,1.3030726909637451,0.026348114013671875,0.5033705234527588,0.5003100633621216,-0.003060460090637207,0.2798402127173956,1.2691084146499634,True,True,True,True
drift_medium,B_pre_step_guidance,True,1.0,42,2,60,1.7255263328552246,1.7126867771148682,-0.012839555740356445,1.2987455129623413,1.281798005104065,-0.016947507858276367,0.5220349431037903,0.5188850164413452,-0.0031499266624450684,0.3430497354501538,1.3737112283706665,True,True,True,True
drift_medium,B_pre_step_guidance,True,1.0,42,2,40,4.802793979644775,7.012087821960449,2.209293842315674,1.2652428150177002,1.3620113134384155,0.09676849842071533,0.55827397108078,0.5451462268829346,-0.013127744197845459,0.31844334988899176,1.901099443435669,True,True,True,True
drift_medium,B_pre_step_guidance,True,1.0,42,2,20,49.87821960449219,77.97144317626953,28.093223571777344,1.8671972751617432,0.5822667479515076,-1.2849305272102356,0.5936920046806335,0.6727264523506165,0.07903444766998291,1.5200602892511679,12.438851356506348,True,True,True,True
